sentence,label
OECD 국장  소득 불평등 심각 실업률 따로 분석해야,neutral
문 정부_ 일자리 부동산에 공들였지만 낙제점 평가,positive
노조원 200만명 시대 친노조 정책 업고 작년 12만명 증가,neutral
내년도 경남경제_ 일자리와 민생안정에 집중,neutral
백약이 무효 '일자리' 사회서비스 7만개 확충 나선다,neutral
농림부_ 농촌일자리 8만7천 개 창출,positive
IT 스타트업_ 고용 창출 효자 역할 '톡톡',neutral
취업률 높이려 묻지마 채용 체험없는 '체험형 인턴' 2만명,positive
취업자 3명중 1명은 '5060' 신중년 일자리 42만개 늘었다,positive
외국인 노동자 62%가 월 200만원 이상 벌었다,positive
최저임금 인상 영향 분석한 한은 저소득 근로자 소득 감소시키고 소득격차 확대,positive
홍남기표 경제정책 이달 셋째주 첫 선 고용 목표치 10만명대,positive
올해 공무원 6만3677명 선발 '역대 최대' 9급 경쟁률 41 대 1,positive
코레일_ 신규채용에 5.9만명 응시 역대 최고치,neutral
기아차 정규채용 연계 '인턴K' 19일까지 모집..졸업생도 지원 가능,positive
기아차_ 2018년 '인턴K' 모집 실습 우수자 선발해 정규 신입사원 입사 기회 제공,positive
기아차_ 채용 연계형 인턴십 '2018 인턴K' 지원자 모집,positive
4차 산업혁명으로 일자리 '92만개' 증가,positive
[쳇바퀴 일자리 대책] 일자리 수에 집착_ 인턴 임시직만 양산... 재탕 정책 이제 그만,neutral
[경제 view &] 새로운 일자리 정책이 필요한 이유,neutral
모두투어_ 정규직 전환형 인턴 공개채용,positive
고용주 2명중 1명 올해 알바생 채용 줄였다 ,positive
2018 최저임금_ 알바생 채용에 영향있었다,positive
4차산업혁명 영향으로 채용 트렌드에도 '변화바람',neutral
대기업 상반기 공채...인재상은 '스펙보다 직무 신사업 역량',neutral
'정규직 채용 기회까지' 기아차_ 2018 '인턴K' 모집,positive
알바천국_ 공강시간 채용관 오픈,neutral
기아차_ 채용 연계형 인턴십 프로그램 19일까지 모집,positive
블록체인 전문기업 크로스체인_ 2018년도 상반기 공채 실시,positive
현대차-협력업체 스마트공장 해도 정부 지원..1조 들여 2만개 육성,positive
고양여성인력개발센터_ '경단녀' 취 창업 동아리 모집,positive
[다시 일어서는 동남권 경제] 부산시_ 히든챔피언 강소기업 육성..민간서 일자리 창출 활발,positive
대구상의 청년내일채움공제 사업 인턴 인건비 지원,neutral
동작여성새로일하기센터_ 교육부터 취업까지 종합 솔루션 제공,neutral
영암군_ 여성취업희망분야 직업교육훈련 4월 실시,neutral
검찰_ 대구은행 채용 청탁리스트 확보 대졸 공채도 비리,positive
[뒷북경제] '일자리 파이'는 그대로인데...조삼모사 일자리 대책,positive
[일문일답] 정부 통영 군산 지역 일자리 추경 배제하지 않아,neutral
최저임금 산입범위 협상 무산 공은 정부 국회로,neutral
일자리 안정자금 신청자 100만명 육박,neutral
4차위_ 민간 주도 스마트공장 확산 2020년 2만개 목표,positive
백운규 장관 중견기업이 청년일자리 더 만들어 줘야,neutral
김동연 청년일자리 위해 모든 가용 수단 동원해야,neutral
[사설]커지는 일자리 쇼크 땜질식 처방으론 안된다,positive
 초과세수 결산 잉여금 활용하면 재정 부담 없이 가능 ,neutral
김동연 청년일자리 창출 위해 추경편성 배제 못해(상보),neutral
포스코ICT 오리온 해태 등 42곳 여성고용 비율 '저조',positive
정부_ 4조원 규모 일자리 추경 5일 발표한다,neutral
한국당 지난해 11조원 추경_ 6만개 알바 일자리 그쳐,positive
AI시대 와도 2030년 일자리 12만개 늘어난다,positive
국감 방불케 한 환노위_ 혼쭐난 고용노동부,neutral
4차 산업혁명으로 보건 복지 일자리 59만개 늘어나,neutral
4차산업 관련 일자리 46만 늘고 도소매-숙박 34만개 줄것,neutral
블라인드 채용 확산된다지만 취준생 절반 여전히 스펙쌓기 노력,neutral
[문답]김동연 추경 4조_ 올해 예산서 다루기엔 애로사항 있었다,neutral
백운규 산업장관_ 중견기업계에 청년 일자리 창출 당부,neutral
 고용 확장국면 지속 '3월 금리인상' 굳히나,neutral
정부 특단의 청년일자리대책 15일발표 보조금 세제 직접지원,neutral
CJ E&M 비정규직이 사라진다.. 270여명 정규직 고용,positive
전북대_ 85명 근로자 추가 정규직 전환,positive
'김도진의 뚝심' IBK기업은행 일자리 플랫폼 만든다,positive
김동연 모든 정책수단_ 일자리 지원체계로 운용,neutral
정부_ 이달 중순 청년 일자리 대책 내놓는다,neutral
부산시_ 올해 장 노년 일자리 4만개 만든다,positive
김동연 부총리_ 청년일자리 해결 못하면 재난 추경 배제 안해,neutral
김동연 부총리 청년 일자리 해결_ 추경과 세제개편 배제 안해,neutral
김동연 청년 일자리 문제 해결 위한 추경 편성 세제 개편 배제 안해,neutral
조선 구조조정 칼바람 일자리 정책엔 역풍,positive
김동연 부총리 재난수준 청년실업 특단대책 마련,neutral
정부 운영 '청년 내일채움공제' 검색어 등장한 이유는?,positive
브라질 정규직 일자리 4년만에 최대 고용환경 개선 신호,positive
전북대_ 청소용역에 이어 계약직도 정규직 '전환',positive
김동연 청년일자리 특단 대책 마련 취업지원세제 재설계,neutral
김동연 모든 정책수단_ 일자리 지원체계로 운용,neutral
일자리 안정자금 신청자 100만 돌파 인건비 부담 완화 효과 있을 것,positive
이성기 근로시간 단축_ 노동자 기업 국민 모두 행복한 길,neutral
2022년까지 스마트공장 2만곳_ 일자리 7만5천개 만든다,positive
2022년까지 스마트팩토리 2만개 보급 장밋빛 전망,positive
2030년 172만명 일자리가 뒤바뀐다,neutral
여성고용 저조 사업장 42개소 명단 공개,positive
고용부_ 여성 의무고용 미흡한 유진투자증권 등 42곳 공개,positive
[단독] 공공기관 시간외 수당만 줄여도 최대 2만5800개 일자리 생긴다,neutral
미국 2월 민간 고용 23만5000명 예상치 상회,neutral
김동연 청년일자리 해결 못하면 재난 추경 편성 불사,neutral
김동연 청년 일자리_ 재난 수준 어려움 예상 추경편성 배제 못해,neutral
김동연 향후 3~4년 청년고용 위기 추경_ 토론하자,positive
김동연 추경 편성 빠를수록 좋다,positive
[사설] 김동연 경제부총리 일자리는 결국 기업이 만드는 것,positive
스타트업은 구인난_ 청년은 취업난 '인재매칭'으로 맞춤 일자리 지원,positive
[상반기 취업 전략] 취준생 SNS 이력서 사다리를 아시나요?,neutral
김동연 청년 일자리 문제 해결 위해 추경 세제개편 배제 안 해 ,neutral
스마트공장 2만 곳 일자리 7만5000개 단계적 창출,positive
'일자리 추경' 내주 국회로 가계 자금사정도 관심,neutral
중소기업 취업 청년_ 연간 천만원 현금 지원한다,positive
김태년 일자리 감소가 최저임금 탓? 아직 평가 이르다,neutral
4차산업혁명은 일자리 '보완책'.. 일자리 12만개 늘어_ 정부 첫 공식 발표,neutral
정부 필요시 재정 추가 지원 대책 마련_ 추경 배제하지 않을 것,neutral
정부 청년 일자리 대책 보고 대통령 주재,neutral
4차 산업혁명으로 172만명 고용변화 취업자수 12만명,neutral
CJ E&M_ 비정규직 270여명 정규직 고용 등 방송산업 상생방안 발표,positive
CJ E&M_ 비정규직 270여명 정규직 채용 '방송산업 상생방안' 수립,neutral
 2월 고용 규모 2년반만에 최대 규모,positive
CJ E&M_ 파견직원 등 271명 정규직 전환 방송산업 나섰다,positive
CJ E&M_ 비정규직 270여명 정규직 전환,positive
최저임금 _ 산입범위 개편 합의안 도출 실패 정부 국회 나서나,positive
최저임금위원회 산입범위 개편 논의 합의 실패,positive
4차 산업혁명시대_ 2030년 일자리 12만개 늘어난다,neutral
10년 동안 21번 청년 일자리 대책 '백약이 무효'했다,positive
CJ E&M_ 방송제작 인력 270명 정규직 전환,positive
CJ E&M '방송산업 상생방안' 주요 내용은?,positive
[팀장칼럼] 세금 일자리 언제까지 유지될까,positive
[사설]10년 약발 없는 일자리 정책_ 목소리에 해답 있다,positive
김동연 창업 취업 지원세제 '청년친화적'으로 바꿀 것,positive
광주 북구_ 일자리 안정자금 '현장 접수창구' 운영,positive
주52시간 근무 기업에 신규채용 인건비 지원,neutral
정부출연연 정규직 전환 '늑장' 25곳중 11곳만 계획수립,neutral
취약계층 취업 발목잡는 '비정규직보호법',positive
[철원]비정규직 기간제근로자 138명 정규직 전환,positive
김동연 부총리 청년 일자리 문제 해결위해 예산 세제등 모든 수단 동원 ,neutral
[사설] 정부 눈엔 일자리 찾아 일본 가는 청년 보이지 않는가,neutral
김동연 2월 청년실업률 우려...일자리 추경 편성 가능한 앞당겨야,neutral
김동연 추경 편성여부 15일 결정 한다면 가급적 빨리,neutral
김현미 국토부 장관 다음 달 청년 국토교통 일자리 로드맵 발표,neutral
전남도_ 7685억 투입 8803개 일자리 창출,positive
정부_ 청년일자리 위해 4조원 규모 '미니추경' 편성(2보),neutral
정부 R&D 재원으로 청년 일자리 창출,positive
외면받는 일자리안정자금 2달동안 신청률 40% 뿐,positive
현대차 비정규직지회_ 최저임금 미지급 업체 2곳 고발,positive
LH_ 전남도 목포시와 일자리꿈터 시범사업 시행 MOU 체결,neutral
김영주 고용부 장관_ GM 군산공장 폐쇄 피해 여부 지속 모니터링,neutral
밤샘 협상에도 최저임금 산입범위 개편 노사합의 무산,neutral
최저임금 산입범위 최종 합의 실패_ 공은 정부 국회로(종합),positive
4차 산업혁명으로 172만 명 일자리 바뀐다,neutral
2022년까지 바이오 나노 분야 4천200개 일자리 만든다,positive
기재차관  기술혁신 적극 지원 R&D 바우처에 민간기업 포함,neutral
정부_ 스마트공장 2만개 만들어 일자리 7.5만개 창출,positive
2022년까지 스마트공장 2만개 만든다,positive
청소년 고용업소 절반이 임금체불 등 부당행위,positive
김동연 부총리 청년 일자리 대책에 군 전역 사병 대책 담을 것,neutral
정부 수출 투자 호조에 생산 소비 반등 경제회복 이어져,neutral
김동연 청년일자리 재난 수준 예상_ 추경 세제개편 배제 안해,neutral
김동연 청년일자리 문제 해결 위해 추경 세제개편 배제 안해,neutral
김동연 청년일자리 문제 해결 위해 추경 세제개편 배제 안해,neutral
김동연 청년일자리 문제 해결 위해 모든 가용 수단 동원해야,neutral
김동연 청년일자리_ 기존 틀 벗어나는 특단대책 마련,neutral
청소년 고용업소 절반_ 알바생 상대 부당행위,positive
청년층만 비정규직 증가..정부 15일 특단대책 발표,neutral
특단의 청년 일자리 대책_ '구조적 문제'도 해결할 수 있을까,neutral
최저임금 올랐어도 아파트 경비원 대량해고 없었다,positive
김동연 부총리 2월 고용도 악화.. 추경편성_ 15일 결정,neutral
최저임금 인상에도.. 경비원 대량 해고 없었다,neutral
근로시간 52시간으로 단축되면 월급 평균 37만원 감소,positive
중기 취업 청년에 연간 최대 1000만원 소득 지원,neutral
중소 중견기업이 청년 신규채용하면 정부 납부 기술료 감면,positive
정부 R&D 수행기업 청년고용하면 혜택 3종 패키지 시행,positive
진해구 '고용위기지역' 지정을,positive
경남도 고용 우수기업 모십니다 내달 23일까지 공모,positive
고용부_ 2단계 공공부문 정규직 전환 가이드라인 5월 발표,neutral
삼척시_ 지속가능한 일자리 창출에 나서 7000개 공시,positive
CJ E&M 비정규직 270여명 정규직으로 전환,positive
17개 출연연 정규직 전환계획 수립 완료 1186개 업무 정규직 전환,positive
철원군_ 기간제 근로자 138명 정규직으로 전환,positive
2022년까지 스마트공장 2만 곳_ 일자리 7만 5천 개 만든다,positive
확산하는 일자리 안정자금 신청자 100만 명 돌파 44 달성,neutral
확산하는 일자리안정자금 신청자 100만 명 돌파 44 달성,neutral
김동연 청년 일자리 해결 위해 추경 세제개편 배제 안 해,neutral
김동연 청년일자리 문제 해결위해 추경 배제 안 해,neutral
김동연 청년 일자리 문제 해결 위해 추경 세제개편 배제 안 해,neutral
청년층만 비정규직 비율 높아진다,positive
4차 산업혁명으로 저숙련 근로자 설자리 사라진다,neutral
4차 산업혁명 여파로 판매 운송 청소 일자리 80만개 감소,neutral
공공부문 30대 신규취업자 감소 20대 60세 이상은 늘어,positive
연령제한 폐지해도 공무원 공기업 30대 신규취업자 줄었다,positive
여전한 유리천장 교원 해태 등 고용기피기업 42곳 공개,positive
60세 미만 근로자 중 청년층만 비정규직 비율 4%p 증가,positive
60세 미만 근로자 중 청년층만 비정규직 비율 ...4%p 증가,positive
[취재파일] 최저임금 산입범위_ '저임금 노동자'를 우선 생각하라,neutral
[청년일자리대책] 민주노총 실질적 해법 없이 소득 지원만 늘린 미봉책 비판,neutral
2022년까지 스마트공장으로 일자리 7.5만개 창출,positive
11만개 양질의 일자리? 임시 일용직만 폭증,positive
일자리자금 신청 100만명 육박 한달새 10배 껑충,neutral
'여성 고용 차별' 기업 명단공개 오리온 유진증권 등 42곳,positive
 대통령_ 베트남 청년일자리 매칭현장서 애국한다(종합2보),positive
연세대 비정규직_ 57일만에 본관점거 해제 '알바 중단' 합의,neutral
김동연 청년 일자리 위해 세금지원 전면 재설계,neutral
GM 군산공장 비정규직의 설움 해고되고도 차별을 받습니다,positive
스마트공장 5년내 2만개 구축 일자리 7만개 창출,positive
출구 못 찾은 한국GM_ 갈 곳 잃은 비정규직,positive
'최저임금 산입 범위' 노사 밤샘 협상 접점 못 찾고 결렬,positive
[연합시론] 2월 '고용 쇼크' 정밀분석해 합리적 해법 찾기를,positive
[아침햇발] 40만 청년실업자에게 1천만원씩 나눠준다면? /정남구,positive
비정규직 연구원 정규직 전환이 원칙 이라지만 무기계약직만 양산 우려,positive
[연합시론] 청년 일자리 대책_ 이번엔 효과 볼 수 있을까,positive
최저임금에 상여금 포함되나 오늘 정부에 결과 통보,neutral
한경연 비정규직보호법_ 고용감소 유발 취약계층 타격,positive
근로시간 단축 근로자에 보조금 지원해야,positive
한경연 비정규직 보호법_ 고용감소 유발 취약계층 타격,positive
현장과 먼 최저임금제도 개편 소상공인 목소리 내겠다,positive
11조 추경으로 만든 일자리_ 절반이 '60~65세 알바',positive
경총 정부 정치권_ 최저임금 산입범위 전향적 검토해야,neutral
KDI 첫 직장 급여_ 10년간 고용 임금 좌우,neutral
[청년일자리대책]정부 재정 쏟아부어 임금보존.. 4조원 추경 추진(상보),positive
[서울경제TV] 청년 일자리 '특단의 대책' 효과는,neutral
중소기업 일자리 동상이몽 청년들 그래도 대기업 간다 ,positive
60세미만 근로자 중 청년층만 비정규직 비율 31.8 35.7 ,positive
취업하면 임금차별_ 결혼하면 경력단절 애 낳을 엄두도 못내,positive
고용쇼크_ 최저임금 아니라 한파 연휴 탓 황당한 정부,positive
일자리는 기업이 만드는데 대책에선 빠졌다 ,positive
이러니 누가 중소기업 가려고 하겠어요?,positive
청년층_ 비정규직 늘어난다 31.8% 35.7 ,positive
[일자리미스매치] '빈 일자리' 연봉도 모르면서 가라는 정부,positive
양질 일자리 원하는 청년 일단 취직만 하라는 정부,positive
내년 R&D 예산 편성 때 '일자리 효과' 살핀다 '2019 R&D 투자 방향 및 기준' ...,neutral
[사설] '경제설계주의' 안 되는 이유 보여주는 청년 일자리대책,positive
2022년까지 스마트공장 2만개 보급 일자리 7.5만개 창출,positive
청년 일자리 추경 4조원 야당 반대_ 국회 통과 험로,neutral
60세 미만 근로자 중 청년층만 비정규직 비율 31.8 35.7 ,positive
핌투 정부? '내 임기에 성과 내겠다' 집착 후유증은 '나 몰라라',positive
 대통령 청년일자리_ 요술방망이 없어...하나씩 만들어가야,neutral
연령제한 폐지했는데 공무원 공기업 30대 신규취업자 감소,positive
취업난 속 단기실업자 71개월만 감소폭 최대 역주행 이유는,positive
청년 취업난_ 기업 인력난 일자리 미스매치 NCS제도로 해결,positive
<뉴욕증시 주간전망> 코로나19 파월 '슈퍼화요일'도 주시,positive
부산고용노동청_ 부산 36개 일자리사업에 73억원 지원,positive
코로나19 지역고용대응 특별지원 사업 신설 지자체 의견수렴,neutral
롯데관광 '제주드림타워' 화상면접으로 신규 채용,positive
롯데그룹_ 코로나 뚫고 공개채용,positive
롯데_ 6일부터 신입사원 공채 코로나19로 면접 연기,neutral
내일부터 나오지마 코로나19 알바생 직격탄,positive
 정년 60세 정책 효과 기대 이하 청년 신규채용 감소,positive
장애인개발원_ 올해 장애인일자리 시범사업 13일까지 공모,neutral
'코로나 휴업수당' 정부지원금 66 75%로 확대,neutral
올 청년 300명 해외취업 추진,positive
 1만2000명 드라이버 일자리 잃게 생겨 타다 기사들 규탄 성명,positive
코로나 자영업 불황에 알바 일용직 일자리 급감,positive
밀양시_ 고용률 3년간 안정세 지속,positive
코로나 위기극복 노사정 첫 합의 감원보단 휴직으로 고용유지,neutral
코로나 위기극복 노사정 첫 합의 감원보단 휴직으로 고용유지 ,neutral
김제시_ 신중년 경력형 일자리 사업 참여자 모집,positive
ADB 코로나19로 한국 경제성장률 최대 1% 포인트 하락,positive
코로나 사태 3개월간 지속 땐 경제성장률 1%P 하락할 것,positive
 무급휴가 강요받는 학원 강사? 코로나19 갑질로 노동자들 신음한다,positive
관광숙박 운송업_ 여행업_ 공연업 특별고용지원업종 지정 [ 코로나19 확산 비상],neutral
드디어 일하러 간다 '거제청년 일 잠자리' 304명 창출,positive
일자리 2022년 고용률 1.2%P 올려 68%로 ,neutral
여행 관광 숙박 등 특별고용지원업종 지정 고용유지지원금 90%까지 확대,neutral
코로나19 이제 시작인데 구직급여 7800억원 역대최대,positive
실업급여 올해 예산 9.5조도 부족할 것 고용보험_ 재정악화 속수무책,positive
민간 일자리 확대 기업 팔목 비틀기?,neutral
4대보험 밖 벼랑 끝 노동자 등 빠져 추경 지원망 확대 목소리,positive
여행업_ 관광숙박업 특별고용지원 업종 지정,neutral
타다_ '타다 금지법' 통과하자 신규 채용 취소,positive
신규채용 취소한 타다 드라이버 비대위 이재웅도 책임져야 ,positive
'코로나 충격' 반영도 안됐는데 실업급여 7819억 사상최대,positive
코로나 창궐한 2월_ 고용보험 가입 안 줄었다 이달부터 영향권,neutral
정부 하반기 고용대책 현금 더 얹어주기 `재탕`,neutral
여행업 등 6개 업종 특별고용지원 군산 등 위기지역 지원 연장,neutral
구직급여 7819억 지급_ 역대 최대 제조업 고용 반년째 감소,positive
일자리위 2022년 고용율 68%까지 올릴 것..고용 사각지대 해소도,neutral
[단독]두 달만에 청년고용장려금 예산 절반 써 코로나 추경때 슬쩍 증액했다,neutral
코로나 미반영에도 고용 `콜록` 구직급여 7800억 `역대 최대`,positive
코로나19 피해 집중 여행업 등 특별고용지원업종 지정,neutral
고용부 지난달 구직 급여 '역대 최대' 7천8백억 원,positive
코로나19 직격탄 여행 관광업 '특별고용지원 업종' 지정,neutral
2월 구직급여 483억 늘어난 7819억 역대 최고 ,positive
코로나19 확산에 실업급여 고용유지지원금 신청 폭증,positive
대구과학대_ 싱가포르 조리 취업과정 운영기관 선정,neutral
 코로나 폐업 에 일자리 잃어 지난달 실업급여 최대,positive
경남 4개 고용위기지역 지정 기간 올 연말까지 연장,neutral
고양시_ 코로나19로 일자리 잃은 시간제 근로자 100명 채용,positive
창원시 진해구_ 고용위기지역 지정기간 연장,neutral
 목포 영암 고용위기지역 올 연말까지 연장,neutral
[포인트 경제] 재택근무 늘지만 고용은 불안 특수고용직 무방비 ,positive
코로나19 여파 실업급여 고용지원금 신청 폭증,positive
고양시_ 코로나19로 일 끊긴 알바생 고양 알바 100 통해 지원,neutral
코로나19 피해 해상여객운송사업 특별고용지원 업종 지정,neutral
해상여객운송사업_ 특별고용지원 업종 지정,neutral
직고용 2.4%뿐 인천공항 무늬만 정규직화 ,positive
코로나19 피해 인정 해상여객운송사업_ 특별고용지원업종으로 지정,neutral
포스코 신입 채용 개시 코로나19로 서류접수 마감 1주일 연장,neutral
대기업 28% 채용 줄인다 코로나에 '언택트 면접',positive
음식 숙박업 취업자 '타격'...홍남기 3월부터 고용 하방위험 확대,neutral
 취업하려던 청년들 '코로나 입국제한'에 발 동동,positive
2월 고용률에 '코로나19 그림자' 실업자들 만나보니,positive
포스코_ 상반기 신입 채용 학점 2.8도 지원 가능,neutral
[앵커의 눈] 오늘도 허탕 일용직 비정규직 특고직 생계 비상,positive
 기약 없는 시험일_ 언제 통보할지 몰라 하루하루 불안 속 타는 취준생,positive
직장인 80% 고용 불안감 느낀다,positive
예보_ 올해 신입직원 30명 등 총 100여명 신규 채용,positive
관광 공연업 특별고용지원 업종 지정..고용유지 지원금 90%까지,neutral
예금보험공사 올해 신입직원 30명 등 총 100명 신규채용,positive
예보_ 올해 신입 전문직 인턴 등 100명 채용,positive
현대차증권  고용 둔화시 증시 변동성 재차 확대,positive
ILO 코로나19로 일자리 2500만개 사라질 것 전망,positive
알바가 이것밖에 배달 호황속 노동조건은 열악,positive
국제노동기구 코로나로 일자리 2500만개 사라질 수도,positive
전주_ 공공일자리 인건비 선 지급한다,neutral
'창업 이후 성장' 도와야 경제 성과 일자리 창출 높인다,positive
경남도_ 미취업 청년 3000명에 월 50만원 준다,neutral
대구상의 지역 청년 장년 취업지원 사업_ 올해도 적극 추진,positive
광주시_ 지역산업맞춤형 일자리창출 지원 사업 추진 ,positive
해운항만물류업 재취업 지원 사업자에 부산테크노파크,neutral
광주시_ 지역산업맞춤형 일자리창출 지원사업 시동,positive
 유럽 근로자 4명중 1명 실직 위기,positive
경남도_ 자동차산업 퇴직인력 재취업 돕는다,positive
대구상의_ 청년 중장년 263명 일자리 사업 지원,positive
 _ 시간제근로자 증가율 1위 코로나19 여파 고용 질 양 악화 우려 ,positive
[포토]코로나19 확산에 실업급여 고용유지지원금 신청 증가,positive
[포토]코로나19 여파 고용시장 잔인한 봄,positive
[포토]코로나19로 퇴직자 급증 가시화 채용시장도 한파,positive
[포토]실업급여 급증_ 코로나19 후폭풍 현실로,positive
대구상공회의소_ 일자리 지원사업에 263명 모집,positive
전주시_ 코로나19 실직자 15명에 공공일자리 제공,neutral
 시간제근로자 10년새 49% 27% 12% 8% ,positive
청년 취준생 6개월간 매달 50만원 지급,neutral
대구 상의_ 청년 중장년 채용 지원,positive
[포토]'코로나19 해고 권고사직' 계속 늘어,positive
시간제근로자 11년새 105만명 증가...고용의 질 악화,positive
[포토]코로나19 사태로 실업급여 신청 '상승',positive
한국중부발전_ 일자리 창출 기업 파격 우대 입찰 때 보증금 면제 가산점,neutral
실업급여 신청 증가,positive
'일찍 퇴근하고 애들 돌보세요' 워라밸 장려금 한도 올렸다,neutral
코로나19로 실업급여 신청 증가,positive
무급휴직이냐 퇴사냐 코로나19 고용대란 시작됐다,positive
이젠 생계도 흔들린다_ 3월 실업급여 신규신청 3만명 증가,positive
 2500만명도 낙관적 수치 미국 글로벌 실업대란 공포 확산,positive
[연합시론] 코로나발 실업대란 조짐_ 사회 안전망 촘촘히 가다듬어야,positive
홍남기 수출입기업에 20조 지원 고용유지지원금 5000억 ,neutral
정부_ 고용유지 지원금 1000억 5000억원으로 확대,neutral
코로나 고용대란 고용유지지원금 실업급여 신청 급증,positive
정부_ 모든 업종에 고용유지지원금 90% 지원,neutral
일자리 쇼크 완화에 4000억 추가 수출기업에 20조 긴급수혈,neutral
완주군_ 중단된 노인 일자리 활동비 선지급,neutral
특단의 고용유지책 뒤엔 'IMF급 실업' 위기감,positive
정부_ 고용유지지원금 1000억 5000억원 늘린다,neutral
정부_ 고용유지지원금 규모 5000억 수준으로 확대,neutral
[헤럴드포럼] 광주형 일자리_ 초심으로 돌아가자,positive
고용절벽 막는다 모든 중소기업 영세사업장 휴업수당 90% 지원,neutral
코로나19에 신입채용 공고 17.3% 감소,positive
실업급여 창구 '북적' 신청자 작년 보다 3만명 늘어,positive
[이슈&탐사] 강소기업도 수주 뚝 실직 악몽 시작됐다,positive
코로나19 채용 절벽 신입 채용공고_ 전년대비 17.3% ,positive
고용시장에 '코로나 한파' 올들어 신입채용 공고 17% 감소,positive
코로나 고용절벽 신입 공채 17.3% 감소 ,positive
코로나19_ 올 상반기 신입사원 채용 감소 등 고용시장 '먹구름',positive
[마켓아웃룩]코로나 사태로 일자리 잃은 사람 얼마나 될까,positive
롯데 SK 이어 현대차도 상반기 채용 시작했지만 코로나19 `고용한파` 여전,neutral
코로나19로 고용시장 크게 위축_ 경력보다 신입 타격 커,positive
1분기 고용시장 한파_ 채용 공고 전년 대비 10% 줄어,positive
[국민의 기업] 소통 협업 통한 노사상생형 지역일자리 컨설팅 지원사업 본격 추진,neutral
 _ 올해 상반기 일자리 1400만개 사라질 수도 EPI,positive
코로나19로 '채용 절벽' 신입 채용공고 전년대비 17.3% ,positive
정부 근로자 휴업수당지원 75% 90%로,neutral
코로나 채용 절벽 현실화 신입 채용 17.3% 감소,positive
예산군 세부계획 수립 좋은 일자리_ 함께 나누는 행복 ,positive
범정부 '공무직위원회' 설치 정규직 전환 근로자 임금 처우 논의,neutral
광주시_ 코로나19 고용유지 임금 전액 지원 해고 막는다,neutral
코로나 덮친 _ 실업수당 328만건 신청 역대 최대 수준 ,positive
공공 무기계약 기간제 처우개선 논의 시동,neutral
인천시_ 다문화가족 자립 위한 '행복일자리 프로젝트' 추진,positive
 _ 부산 인구만큼 일자리 잃어 실업지표 보면 현기증,positive
[그래프로 보는 코로나] 차트를 벗어난 미국 실업자 수,positive
단기 알바에 내몰리는 자영업자,positive
인천시_ 다문화가족에 평생 일자리 마련한다,positive
당장 생계는 이어도 재취업 못할까 걱정 [오늘은 이런 경향],neutral
유은혜가 코로나 틈타 비정규직을 교사로 채용? 사실과 달라,neutral
대전 대덕구 올해 8100개 일자리 만든다,positive
<뉴욕증시 주간전망> 실업 지표 주시 코로나19 충격 가늠 지속,positive
충북도_ '일자리 10만 고용률 71% 달성' 일자리대책 수립,positive
일자리 10만6천600개 창출 충북도_ 올해 일자리 대책 수립,positive
충북도_ 일자리대책 수립 10만개 창출 고용률 71% 달성 목표,positive
충북도_ 10만 6600개 일자리 창출 고용률 71.1% 목표,positive
경기도_ 코로나19로 노인일자리 사업 중단 선지급으로 대처,neutral
코로나19에 꽁꽁 언 취업시장 외국계 기업선 인재 구하기 분주,neutral
경기도_ 코로나19로 노인일자리 사업 중단됐지만 ,neutral
경기도_ 노인일자리 참여 예정자에 활동비 선지급,neutral
경기도_ 노인일자리 참여자 전원에 매월 최대 13만5_000원 활동비 선지급,neutral
[미래 일자리_ 지역에서 앞장섭니다] 콘텐츠 실무자와 만나 훈훈한 취업 멘토링 ,neutral
특고 건설일용직 등 취약계층 생계지원에 6천 억 추가 투입,neutral
충남도_ 산림분야 일자리 2533개 만든다,positive
코로나발 해고 공포... 직장인 2명 중 1명 고용 불안,positive
경북도_ 내달 3일까지 '고졸청년 희망사다리사업' 참가기업 모집,neutral
충남도_ 462억 들여 산림일자리 2533개 만든다,positive
충남_ 올해 산림분야 일자리 2533개 창출,positive
이종배 충주에 양질의 일자리 1만5000개 창출하겠다,positive
 감염 보다 감원 이 더 무서운 직장인들 2명 중 1명 고용불안 ,positive
[단독] 고용지원금 신청 한달새 10만명 폭증,positive
광주 인공지능기업들 올해 150명 채용한다,positive
코로나로 한푼이 급한데 일자리안정자금도 구멍,positive
대구시 경북도_ 방문학습지 교사 등 취약분야 일자리 특별지원,neutral
임서정 일자리안정자금_ 신속 집행해야 최우선 순위로 추진,neutral
[TF확대경] 취업문 언제 열리나 대기업 '비대면 채용'으로 돌파,positive
미국인 셋 중 한명 실업자 된다 대공황급 '실업대란' 오나,positive
< 코로나19 팬데믹>실업급여 신청 급증,positive
유급휴업 사업장 작년보다 60배 늘었다..코로나 실업 현실화,positive
미국에 불길한 전망... 실업률 32%로 대공황 능가할 듯,positive
'코로나 창궐' 2월 일자리 증가 폭_ 금융위기 이후 최저,positive
2월 완전실업률 2.4% '일손부족' 여전...일자리 1인당 1.45개,neutral
전남도_ 수산식품기업 '성장단계별 맞춤형' 지원,positive
[TF비즈토크] 코로나19 직격탄_ 항공업계 직원도 취준생도 '곡소리',positive
창원시_ 지역산업맞춤형 일자리창출 지원사업 업무협약 체결,neutral
동서대_ 해외취업연수사업 전국 4년제 대학 최다 선정 105명 선발,positive
고용유지지원금 폭증 한달만에 1년치 넘어,neutral
